league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
FRA-Ligue 1,2223,Lens,Deiver Machado,5,2022,210,9632,D M S,33,2248,4,1.2160144224762917,4,1.2160144224762917,3,3.271870147436857,18,20,5,1,10.878316022455692,8.37058344297111
FRA-Ligue 1,2223,Lens,Facundo Medina,5,2022,210,8664,D,32,2791,2,2.448665512725711,2,2.448665512725711,4,1.9753020964562893,18,15,7,0,15.533494353294373,13.940416667610409
FRA-Ligue 1,2223,Lens,Florian Sotoca,5,2022,210,3348,D F M S,38,3075,7,11.240215539932253,6,8.959928445518017,9,7.734301581978798,89,58,4,0,24.52188915014267,11.617931939661505
FRA-Ligue 1,2223,Lens,Gaël Kakuta,5,2022,210,2549,S,2,19,0,0.0784541964530944,0,0.0784541964530944,0,0.0,1,0,0,0,0.0784541964530944,0.0
FRA-Ligue 1,2223,Lens,Ignatius Ganago,5,2022,210,6238,F M S,32,1565,5,4.68267534673214,5,4.68267534673214,3,1.9468180797994137,34,10,0,0,6.670515952631831,0.6656971015036106
FRA-Ligue 1,2223,Lens,Ismael Boura,5,2022,210,8667,S,9,65,0,0.0586820989847183,0,0.0586820989847183,0,0.5905200242996216,2,1,0,0,0.6566230058670044,0.6122829914093018
FRA-Ligue 1,2223,Lens,Jean Onana,5,2022,210,8330,D M S,21,808,0,0.3295610714703798,0,0.3295610714703798,0,0.3178395992144942,8,6,3,0,5.107048348523676,4.866111557930708
FRA-Ligue 1,2223,Lens,Jean-Louis Leca,5,2022,210,3318,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4890021085739136,0.4890021085739136
FRA-Ligue 1,2223,Lens,Jimmy Cabot,5,2022,210,3456,D S,11,500,0,0.3653766922652721,0,0.3653766922652721,1,2.303111214190721,5,17,2,0,3.3715541176497936,1.7743653543293476
FRA-Ligue 1,2223,Lens,Jonathan Gradit,5,2022,210,7206,D,33,2838,1,1.0210677972063422,1,1.0210677972063422,3,1.5726923746988175,4,13,7,0,13.319276627153158,12.184292908757923
FRA-Ligue 1,2223,Lens,Julien Le Cardinal,5,2022,210,11259,D S,8,161,0,0.3716300129890442,0,0.3716300129890442,0,0.3663415908813476,5,3,0,0,0.8395131900906563,0.2432461082935333
FRA-Ligue 1,2223,Lens,Kevin Danso,5,2022,210,5261,D,37,3236,1,3.045843936037272,1,3.045843936037272,2,1.0510920425876975,24,10,7,1,13.675522565841677,13.311218194663525
FRA-Ligue 1,2223,Lens,Loïs Openda,5,2022,210,10832,F M S,38,2564,21,18.988100608810782,20,18.228005489334464,4,5.77396771684289,103,24,2,0,24.04535267688334,3.765678361058235
FRA-Ligue 1,2223,Lens,Lukasz Poreba,5,2022,210,10833,M S,10,259,0,0.201534004881978,0,0.201534004881978,1,0.3871073955669999,3,5,1,0,1.2833721041679382,0.7901201024651527
FRA-Ligue 1,2223,Lens,Massadio Haidara,5,2022,210,943,D S,36,1634,0,1.5074032433331013,0,1.5074032433331013,1,1.6356545984745026,12,8,5,0,5.990658335387707,4.873950723558664
FRA-Ligue 1,2223,Lens,Patrick Berg,5,2022,210,10256,S,3,16,0,0.0,0,0.0,0,0.0375998988747596,0,1,0,0,0.1288435012102127,0.091243602335453
FRA-Ligue 1,2223,Lens,Przemyslaw Frankowski,5,2022,210,9633,D M S,37,2848,5,4.406546585261822,2,2.126261308789253,3,6.665901120752096,31,67,4,0,14.445850372314451,10.11045153439045
FRA-Ligue 1,2223,Lens,Remy Labeau Lascary,5,2022,210,11065,S,10,95,0,0.4436804018914699,0,0.4436804018914699,0,0.0385309001430869,3,2,0,0,0.5701675014570355,0.0879561975598335
FRA-Ligue 1,2223,Lens,Salis Abdul Samed,5,2022,210,9642,M,33,2897,1,1.0311676152050495,1,1.0311676152050495,1,1.4902279879897833,13,17,6,1,14.287533424794674,13.359783820807934
FRA-Ligue 1,2223,Lens,Seko Fofana,5,2022,210,1144,M S,35,3081,7,8.317651617340744,6,6.797465580515564,5,2.907325930893421,85,36,2,0,18.1595296561718,9.702517166733742
FRA-Ligue 1,2223,Lens,Steven Fortes,5,2022,210,6489,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Lens,Wesley Said,5,2022,210,3799,F S,21,608,5,3.994198322296143,5,3.994198322296143,0,0.5136609021574259,27,7,2,0,6.409459033980966,3.16401304397732
FRA-Ligue 1,2223,Lille,Adam Ounas,5,2022,160,3259,F M S,21,1071,1,2.6848178654909134,1,2.6848178654909134,1,3.3401081981137395,26,27,2,0,9.320848759263754,4.39778309315443
FRA-Ligue 1,2223,Lille,Alan Virginius,5,2022,160,11024,F S,15,230,1,2.8519175462424755,1,2.8519175462424755,0,0.0177258998155593,12,1,1,0,3.007025331258774,0.2141539007425308
FRA-Ligue 1,2223,Lille,Alexsandro Ribeiro,5,2022,160,10810,D S,21,1603,3,1.703345898538828,3,1.703345898538828,0,0.0825890973210334,17,2,4,0,7.83817099686712,7.787662892602384
FRA-Ligue 1,2223,Lille,Amine Messoussa,5,2022,160,11579,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Lille,André Gomes,5,2022,160,2383,M S,26,1627,3,1.0416504386812449,3,1.0416504386812449,2,1.0010944940149784,18,14,6,0,7.853011544793844,6.820285569876432
FRA-Ligue 1,2223,Lille,Angel Gomes,5,2022,160,5598,M S,36,2858,2,3.7860292261466384,1,3.025934129022062,6,2.8023471105843782,56,34,8,0,18.456966396421198,14.472377145662904
FRA-Ligue 1,2223,Lille,Bafode Diakite,5,2022,160,7268,D S,33,2655,3,1.289083165116608,3,1.289083165116608,0,0.8743011299520731,19,7,6,0,12.083228540606797,11.234259467571974
FRA-Ligue 1,2223,Lille,Benjamin André,5,2022,160,3223,M S,34,2928,1,1.5989809278398752,1,1.5989809278398752,1,1.7262095864862204,24,21,12,0,15.926808960735798,14.1873773727566
FRA-Ligue 1,2223,Lille,Carlos Baleba,5,2022,160,10527,M S,19,460,0,0.3990454394370317,0,0.3990454394370317,0,0.0514576993882656,12,2,3,1,2.4776265285909176,2.221984338015318
FRA-Ligue 1,2223,Lille,Edon Zhegrova,5,2022,160,10328,D M S,22,1051,3,4.0641048848629,3,4.0641048848629,4,5.691383790224791,42,30,1,0,11.084236055612564,5.2463834676891565
FRA-Ligue 1,2223,Lille,Gabriel Gudmundsson,5,2022,160,9944,D M S,18,823,0,0.3866898212581873,0,0.3866898212581873,0,1.173546478152275,7,12,3,0,4.0058584697544575,2.5838848650455475
FRA-Ligue 1,2223,Lille,Ismaily,5,2022,160,10811,D S,23,1786,2,1.356632126495242,2,1.356632126495242,1,1.931580597534776,13,20,0,0,8.70349257439375,7.09407301992178
FRA-Ligue 1,2223,Lille,Jonas Martin,5,2022,160,3346,M S,12,259,0,0.0966691970825195,0,0.0966691970825195,0,0.077400516718626,1,4,2,0,1.38837481290102,1.3371063694357872
FRA-Ligue 1,2223,Lille,Jonathan Bamba,5,2022,160,3749,F M S,34,2800,6,9.436660436913373,6,9.436660436913373,7,6.798458820208907,71,47,6,0,21.7177676782012,9.25604428164661
FRA-Ligue 1,2223,Lille,Jonathan Christian David,5,2022,160,8636,F M S,37,3193,24,25.02564121969044,14,16.66466967947781,4,7.122996870428324,106,52,6,0,30.582719108089805,9.340892240405084
FRA-Ligue 1,2223,Lille,José Fonte,5,2022,160,834,D S,31,2590,1,1.5021005980670452,1,1.5021005980670452,0,0.3043757062405348,14,4,7,0,10.255618315190077,10.063340744003654
FRA-Ligue 1,2223,Lille,Leny Yoro,5,2022,160,10564,D M S,13,771,0,0.1119113974273204,0,0.1119113974273204,0,0.0242464002221822,2,1,0,0,3.208745850250125,3.208745850250125
FRA-Ligue 1,2223,Lille,Lucas Chevalier,5,2022,160,8638,GK,32,2880,0,0.0,0,0.0,0,0.4747549891471863,0,2,1,0,5.599389085546136,5.4780922923237085
FRA-Ligue 1,2223,Lille,Léo Jardim,5,2022,160,7757,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5115409046411514,0.5115409046411514
FRA-Ligue 1,2223,Lille,Mohamed Bayo,5,2022,160,9646,F S,27,627,4,3.987386796623469,4,3.987386796623469,1,1.182445453479886,22,11,1,0,5.257471650838852,0.9108972065150738
FRA-Ligue 1,2223,Lille,Rémy Cabella,5,2022,160,3390,M S,32,2541,7,9.227190824225543,7,9.227190824225543,10,12.130325701087711,42,101,2,0,24.437430448830128,9.880712203681467
FRA-Ligue 1,2223,Lille,Simon Ramet,5,2022,160,10515,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Lille,Tiago Djaló,5,2022,160,7754,D S,25,2026,2,2.028701324015856,2,2.028701324015856,0,0.0899739973247051,15,2,7,0,6.542777052149177,6.429378179833293
FRA-Ligue 1,2223,Lille,Timothy Weah,5,2022,160,6601,D F M S,29,1740,0,2.66246728785336,0,2.66246728785336,2,2.0947416918352246,30,16,2,0,9.067577821202576,5.456718719564378
FRA-Ligue 1,2223,Lille,Yusuf Yazici,5,2022,160,7756,M S,4,205,1,0.577972587198019,1,0.577972587198019,1,0.3698712959885597,5,8,0,0,2.134386003017425,1.2457006983458996
FRA-Ligue 1,2223,Lorient,Adil Aouchiche,5,2022,179,7980,M S,11,227,0,0.4843624960631132,0,0.4843624960631132,0,0.0789778977632522,8,1,0,0,0.7648677974939346,0.2015278004109859
FRA-Ligue 1,2223,Lorient,Adrian Grbic,5,2022,179,8653,S,2,19,0,0.11924359947443,0,0.11924359947443,0,0.0,3,0,0,0,0.0399039983749389,0.0
FRA-Ligue 1,2223,Lorient,Ahmadou Bamba Dieng,5,2022,179,9345,F M S,25,922,4,6.515948306769133,3,5.755853306502104,0,0.8035094887018204,33,7,2,0,6.08223645016551,0.2368548894301057
FRA-Ligue 1,2223,Lorient,Armand Lauriente,5,2022,179,6697,F M,3,270,1,1.8067249655723567,1,1.8067249655723567,0,1.6335719674825668,14,9,0,0,3.554154932498932,0.8050299882888794
FRA-Ligue 1,2223,Lorient,Ayman Kari,5,2022,179,11182,S,5,87,0,0.6027109660208225,0,0.6027109660208225,0,0.0207021813839674,4,1,0,0,1.8172538727521896,1.3834656327962875
FRA-Ligue 1,2223,Lorient,Bamo Meïté,5,2022,179,9699,D S,17,1504,1,0.8742599859833717,1,0.8742599859833717,0,0.0677126124501228,3,1,4,0,2.6135808005928998,2.6135808005928998
FRA-Ligue 1,2223,Lorient,Bonke Innocent,5,2022,179,10346,M S,25,1189,0,0.1323958542197942,0,0.1323958542197942,1,0.2158457990735769,4,6,5,0,3.2937101367861032,3.0091678462922573
FRA-Ligue 1,2223,Lorient,Chrislain Matsima,5,2022,179,8643,D S,14,665,0,0.6906849034130573,0,0.6906849034130573,1,0.5142049789428711,4,1,0,0,1.6437475671991706,1.129543541930616
FRA-Ligue 1,2223,Lorient,Dango Ouattara,5,2022,179,9662,F M,18,1560,6,5.998499939218164,6,5.998499939218164,5,3.976012546569109,51,23,1,1,8.887538932263851,2.318863902240992
FRA-Ligue 1,2223,Lorient,Darline Yongwa,5,2022,179,10844,D S,14,766,1,1.002884255722165,1,1.002884255722165,1,1.2522395364940166,9,9,2,0,4.04402693733573,2.0919740106910467
FRA-Ligue 1,2223,Lorient,Eli Junior Kroupi,5,2022,179,11504,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Lorient,Enzo Le Fée,5,2022,179,8651,F M,35,3054,5,3.103206947445869,5,3.103206947445869,6,7.764391183853149,45,66,5,0,13.814940836280584,8.486123911105096
FRA-Ligue 1,2223,Lorient,Gédéon Kalulu,5,2022,179,10843,D S,29,2447,0,0.438016913831234,0,0.438016913831234,4,1.5447888048365712,10,23,6,0,7.887278319336474,6.51546186208725
FRA-Ligue 1,2223,Lorient,Ibrahima Koné,5,2022,179,10381,F S,37,1555,7,5.393232425674796,5,3.11294730566442,1,1.2830763310194016,31,15,3,0,5.277908539399505,1.8893565014004707
FRA-Ligue 1,2223,Lorient,Igor Silva,5,2022,179,9661,D S,7,455,0,0.2043289393186569,0,0.2043289393186569,0,0.442281112074852,4,2,2,1,1.0119702946394682,0.8076413534581661
FRA-Ligue 1,2223,Lorient,Jean-Victor Makengo,5,2022,179,3536,M S,15,1071,0,0.110581868328154,0,0.110581868328154,0,0.5033336142078042,5,9,0,1,2.7497922107577324,2.338409255258739
FRA-Ligue 1,2223,Lorient,Julien Laporte,5,2022,179,8650,D S,20,1655,0,0.1760066021233797,0,0.1760066021233797,0,0.0087625002488493,5,1,1,0,3.603973319754005,3.595210822299123
FRA-Ligue 1,2223,Lorient,Julien Ponceau,5,2022,179,11015,M S,31,1677,1,1.997822909615934,1,1.997822909615934,4,2.954850767739117,14,27,1,0,8.850388104096055,4.994659159332514
FRA-Ligue 1,2223,Lorient,Laurent Abergel,5,2022,179,4882,M S,29,2355,0,0.4392832014709711,0,0.4392832014709711,1,1.2662980891764164,13,14,5,1,7.60255316644907,6.430599004030228
FRA-Ligue 1,2223,Lorient,Montassar Talbi,5,2022,179,9873,D,38,3420,1,0.7615504637360573,1,0.7615504637360573,2,1.034412357956171,9,5,0,0,7.0300646759569645,6.887048996984959
FRA-Ligue 1,2223,Lorient,Quentin Boisgard,5,2022,179,6061,M S,5,182,1,0.3499158918857574,1,0.3499158918857574,0,0.066559299826622,6,4,1,0,0.7765639051795006,0.4559244960546493
FRA-Ligue 1,2223,Lorient,Romain Faivre,5,2022,179,6420,M S,26,1539,5,2.905648953281343,5,2.905648953281343,4,2.716280138120055,29,23,0,0,6.554494062438607,3.842236659489572
FRA-Ligue 1,2223,Lorient,Siriné Doucouré,5,2022,179,11090,S,12,105,0,0.6417881920933723,0,0.6417881920933723,1,0.8075737841427326,7,5,0,0,1.4447268843650818,0.6345501858741045
FRA-Ligue 1,2223,Lorient,Stéphane Diarra,5,2022,179,8652,F M S,28,1065,2,2.4123098058626056,2,2.4123098058626056,0,2.1069980561733246,20,11,1,0,5.472303642891347,1.4507625997066498
FRA-Ligue 1,2223,Lorient,Terem Igobor Moffi,5,2022,179,8997,F S,34,2747,18,16.7528228610754,17,15.232637748122215,3,3.061005510389805,79,36,3,0,20.321017161011696,5.658599960617721
FRA-Ligue 1,2223,Lorient,Théo Le Bris,5,2022,179,9929,D M S,27,1453,2,1.203011091798544,2,1.203011091798544,2,0.9853778360411524,10,14,0,0,3.7392540825530887,2.3191452277824283
FRA-Ligue 1,2223,Lorient,Vincent Le Goff,5,2022,179,3464,D,37,3330,0,1.662922985851765,0,1.662922985851765,0,0.6628651469945908,18,14,1,0,9.360850147902966,7.739369340240955
FRA-Ligue 1,2223,Lorient,Vito Mannone,5,2022,179,726,GK S,18,1608,0,0.0,0,0.0,0,0.0,0,0,1,0,1.5014852955937386,1.5014852955937386
FRA-Ligue 1,2223,Lorient,Yoann Cathline,5,2022,179,11119,D M S,23,1082,1,1.1199938328936696,1,1.1199938328936696,1,0.6137660928070545,27,6,0,0,2.9536380311474204,1.80152827128768
FRA-Ligue 1,2223,Lorient,Yvon Mvogo,5,2022,179,6110,GK,21,1812,0,0.0,0,0.0,0,0.0,0,0,0,0,3.0942773167043924,3.0942773167043924
FRA-Ligue 1,2223,Lyon,Alexandre Lacazette,5,2022,178,3277,F M S,35,2944,27,27.37713794503361,21,21.29636377375573,5,5.372102389112115,115,48,3,0,27.794760178774595,5.580205827020109
FRA-Ligue 1,2223,Lyon,Amin Sarr,5,2022,178,11350,F S,13,533,1,1.642472987063229,1,1.642472987063229,1,0.5558527708053589,6,4,0,0,2.464210774749517,1.265486653894186
FRA-Ligue 1,2223,Lyon,Anthony Lopes,5,2022,178,3269,GK,32,2816,0,0.0,0,0.0,0,0.0,0,0,2,1,3.132245090790093,3.132245090790093
FRA-Ligue 1,2223,Lyon,Bradley Barcola,5,2022,178,10016,F M S,26,1431,5,4.831349156796932,5,4.831349156796932,8,5.332289844751358,27,25,3,0,11.858489392325282,3.262598725035786
FRA-Ligue 1,2223,Lyon,Castello Lukeba,5,2022,178,9511,D S,34,2983,2,1.5713069448247552,2,1.5713069448247552,0,0.1259805001318454,13,3,7,1,10.487477157264948,10.426560554653406
FRA-Ligue 1,2223,Lyon,Corentin Tolisso,5,2022,178,3603,M S,30,2059,1,1.6808423968032002,1,1.6808423968032002,2,5.941287260502577,30,33,3,0,18.159952774643894,13.808413870632648
FRA-Ligue 1,2223,Lyon,Damien Da Silva,5,2022,178,3542,D S,7,327,0,0.1344590000808239,0,0.1344590000808239,0,0.0,2,0,2,0,0.9810023307800292,0.8771713078022003
FRA-Ligue 1,2223,Lyon,Dejan Lovren,5,2022,178,602,D,17,1467,1,0.88663390558213,1,0.88663390558213,0,0.6056106090545654,13,2,2,0,5.706556905061007,5.689016867429018
FRA-Ligue 1,2223,Lyon,Henrique,5,2022,178,9778,D M S,7,350,0,0.0235130991786718,0,0.0235130991786718,1,0.0748744830489158,1,1,0,0,0.3481169622391462,0.2497293800115585
FRA-Ligue 1,2223,Lyon,Houssem Aouar,5,2022,178,5733,M S,16,516,1,2.1063591204583645,1,2.1063591204583645,1,0.6970898434519768,14,6,2,0,3.96096695959568,1.4074982851743698
FRA-Ligue 1,2223,Lyon,Jeff Reine-Adelaide,5,2022,178,1056,M S,20,546,0,0.6488517597317696,0,0.6488517597317696,1,1.0978434178978205,14,10,1,0,4.236666284501553,2.8712102454155684
FRA-Ligue 1,2223,Lyon,Jeffinho,5,2022,178,11399,F M S,9,437,1,1.0804701559245586,1,1.0804701559245586,0,0.5811426574364305,10,7,1,0,3.61318825557828,2.711373718455434
FRA-Ligue 1,2223,Lyon,Johann Lepenant,5,2022,178,10702,M S,31,1935,1,1.017426456324756,1,1.017426456324756,2,2.4530802071094517,19,10,4,0,10.204815578646958,8.494066906161606
FRA-Ligue 1,2223,Lyon,Jérôme Boateng,5,2022,178,220,D S,8,435,0,0.0,0,0.0,0,0.0878783985972404,0,1,0,0,0.8954406231641769,0.8075623214244843
FRA-Ligue 1,2223,Lyon,Karl Toko Ekambi,5,2022,178,5657,F M S,36,2339,7,9.790105533786118,7,9.790105533786118,4,5.078304803930223,63,38,1,0,18.46559631824493,6.247676584869623
FRA-Ligue 1,2223,Lyon,Lucas Paquetá,5,2022,178,7365,M,2,169,0,0.4521485008299351,0,0.4521485008299351,0,0.1893843067809939,5,3,0,0,1.0590140223503113,0.461295984685421
FRA-Ligue 1,2223,Lyon,Malo Gusto,5,2022,178,9017,D M S,21,1616,0,0.6175791900604963,0,0.6175791900604963,1,2.989200968295336,7,23,1,0,7.803330281749368,6.312291512265801
FRA-Ligue 1,2223,Lyon,Mamadou Sarr,5,2022,178,11253,S,1,6,0,0.0,0,0.0,0,0.1280941665172577,0,1,0,0,0.1280941665172577,0.1280941665172577
FRA-Ligue 1,2223,Lyon,Mathis Cherki,5,2022,178,8094,F M S,34,1871,4,5.026033102534711,4,5.026033102534711,6,7.575714014470577,61,68,3,0,17.07565750926733,7.808850694447756
FRA-Ligue 1,2223,Lyon,Maxence Caqueret,5,2022,178,7328,M S,36,2786,4,3.322642717510462,4,3.322642717510462,7,5.514702761545777,26,59,2,0,19.77249785233289,13.964762263000011
FRA-Ligue 1,2223,Lyon,Mohamed El Arouch,5,2022,178,10703,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3320690095424652,0.3320690095424652
FRA-Ligue 1,2223,Lyon,Moussa Dembele,5,2022,178,7142,F S,23,850,3,3.966980453580618,3,3.966980453580618,0,0.287425696849823,28,4,1,0,5.301698844879866,1.4602713864296677
FRA-Ligue 1,2223,Lyon,Nicolás Tagliafico,5,2022,178,10701,D M,34,3000,1,2.5828726030886173,1,2.5828726030886173,3,4.095396446995437,24,24,5,0,17.96764951571822,13.593159034848211
FRA-Ligue 1,2223,Lyon,Rémy Riou,5,2022,178,3398,GK S,7,601,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9671879969537258,0.9671879969537258
FRA-Ligue 1,2223,Lyon,Sael Kumbedi,5,2022,178,11157,D M S,20,1309,0,0.371173607185483,0,0.371173607185483,2,1.5532991020008922,9,10,8,0,5.197519091889262,4.196516802534461
FRA-Ligue 1,2223,Lyon,Sinaly Diomande,5,2022,178,8703,D S,24,1966,0,0.4671635096892714,0,0.4671635096892714,0,0.0638795085251331,10,3,2,1,6.716355254873633,6.679515158757567
FRA-Ligue 1,2223,Lyon,Tetê,5,2022,178,10536,F M S,17,1117,6,4.893394324928522,6,4.893394324928522,2,1.6350069120526314,30,10,3,0,8.920108824968338,2.89501029625535
FRA-Ligue 1,2223,Lyon,Thiago Mendes,5,2022,178,6011,D M S,31,2066,1,0.7017440218478441,1,0.7017440218478441,1,0.5479787085205317,14,10,3,0,8.917178968898952,8.134451343677938
FRA-Ligue 1,2223,Marseille,Alexis Sánchez,5,2022,164,498,F M S,35,2734,14,14.016793802380562,12,11.736502207815647,3,7.434075370430946,66,55,3,0,24.44496171921492,7.8538578748703
FRA-Ligue 1,2223,Marseille,Amine Harit,5,2022,164,5717,F M S,10,527,0,0.5521920025348663,0,0.5521920025348663,0,1.3475323021411896,6,15,1,0,4.1529839634895325,2.9034724310040474
FRA-Ligue 1,2223,Marseille,Arkadiusz Milik,5,2022,164,1583,F,2,134,0,0.4667829871177673,0,0.4667829871177673,0,0.3199659883975982,1,1,1,0,0.7867479920387268,0.0
FRA-Ligue 1,2223,Marseille,Cengiz Ünder,5,2022,164,6162,D F M S,37,2492,5,9.479461440816522,4,8.719365926459432,4,8.066669742576778,70,56,3,0,18.94257284887135,6.676763540133834
FRA-Ligue 1,2223,Marseille,Chancel Mbemba,5,2022,164,849,D S,36,2850,5,3.730300398543477,5,3.730300398543477,0,0.6017956919968128,27,6,2,0,11.160157611593604,10.150980548933148
FRA-Ligue 1,2223,Marseille,Cédric Bakambu,5,2022,164,2306,S,3,51,0,0.0,0,0.0,1,0.928508285433054,0,2,0,0,1.062215331941843,0.1337099969387054
FRA-Ligue 1,2223,Marseille,Dimitri Payet,5,2022,164,536,M S,24,806,4,3.3330053137615323,3,2.572910406626761,3,3.477197289466858,28,32,0,0,7.124624382704496,2.684530980885029
FRA-Ligue 1,2223,Marseille,Duje Caleta-Car,5,2022,164,7007,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Marseille,Eric Bailly,5,2022,164,1739,D S,17,528,0,0.1407773979008197,0,0.1407773979008197,0,0.0,3,0,1,0,1.4818742498755455,1.4818742498755455
FRA-Ligue 1,2223,Marseille,François Mughe,5,2022,164,11293,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Marseille,Gerson,5,2022,164,1258,M S,10,418,2,1.1161878928542135,2,1.1161878928542135,0,0.6124845985323191,9,4,1,0,2.19481342472136,0.6252850145101547
FRA-Ligue 1,2223,Marseille,Issa Kabore,5,2022,164,9619,D S,22,1001,1,1.2396751577034593,1,1.2396751577034593,0,0.9739022292196752,8,13,1,0,6.755486303940415,4.760640287771821
FRA-Ligue 1,2223,Marseille,Jonathan Clauss,5,2022,164,8697,D S,34,2629,2,4.465209409594536,2,4.465209409594536,9,10.38987753726542,50,50,1,0,19.32860114052892,7.94357200153172
FRA-Ligue 1,2223,Marseille,Jordan Veretout,5,2022,164,677,M S,38,2862,4,3.627913746982813,3,2.867818597704172,3,4.039231155067682,31,35,4,0,18.368678813800216,15.559907203540206
FRA-Ligue 1,2223,Marseille,Leonardo Balerdi,5,2022,164,7486,D S,35,2639,0,0.9140943493694068,0,0.9140943493694068,1,0.1501996302977204,11,5,9,1,10.030448328703642,9.844416320323944
FRA-Ligue 1,2223,Marseille,Luis Suárez,5,2022,164,8978,F S,7,284,3,3.863052509725094,3,3.863052509725094,1,0.2057351991534233,16,3,1,0,4.02341141551733,0.3430272974073887
FRA-Ligue 1,2223,Marseille,Matteo Guendouzi,5,2022,164,5759,F M S,33,2128,2,3.595042485743761,1,2.8349474854767323,4,2.7921838611364365,26,20,3,0,15.324185743927956,11.806177034974098
FRA-Ligue 1,2223,Marseille,Nuno Tavares,5,2022,164,9691,D S,31,2349,6,4.455185883678496,6,4.455185883678496,0,3.152578465640545,65,25,6,1,13.028893500566484,8.348418578505516
FRA-Ligue 1,2223,Marseille,Pape Alassane Gueye,5,2022,164,8696,M S,14,476,1,0.8168534003198147,1,0.8168534003198147,1,1.0191445294767618,8,4,1,0,3.5896061677485704,1.9266482051461933
FRA-Ligue 1,2223,Marseille,Pau López,5,2022,164,2107,GK S,33,2923,0,0.0,0,0.0,2,0.4717562049627304,0,3,3,0,8.345273150131106,7.951067177578807
FRA-Ligue 1,2223,Marseille,Rubén Blanco,5,2022,164,2293,GK,6,497,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2299483846873045,0.2299483846873045
FRA-Ligue 1,2223,Marseille,Ruslan Malinovskiy,5,2022,164,7947,D F M S,20,1242,1,1.9080598559230568,1,1.9080598559230568,1,2.676947232335806,34,19,4,0,6.036363799124956,4.0645826775580645
FRA-Ligue 1,2223,Marseille,Salim Ben Seghir,5,2022,164,8682,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2223,Marseille,Samuel Gigot,5,2022,164,6773,D S,26,1905,2,3.368648983538151,2,3.368648983538151,2,0.7552713295444846,12,4,3,2,8.1128541380167,8.097758159041405
FRA-Ligue 1,2223,Marseille,Sead Kolasinac,5,2022,164,342,D S,33,2220,4,4.763892004266381,4,4.763892004266381,1,1.034860534593463,21,11,3,0,11.86364459991455,9.294421307742596
FRA-Ligue 1,2223,Marseille,Valentin Rongier,5,2022,164,3673,D M S,36,3040,1,1.9825838981196284,1,1.9825838981196284,2,2.746217177249491,22,32,8,0,17.533948430791497,13.692225145176051
FRA-Ligue 1,2223,Marseille,Vitinha,5,2022,164,11380,F S,14,452,2,4.777909122407436,2,4.777909122407436,0,0.1892418377101421,26,3,0,0,4.583073377609253,0.4233187884092331
FRA-Ligue 1,2223,Monaco,Aleksandr Golovin,5,2022,171,2897,F M S,34,2498,8,4.980011174455285,8,4.980011174455285,7,5.256224641576409,48,59,5,0,15.789837254211308,7.990884819999337
FRA-Ligue 1,2223,Monaco,Alexander Nübel,5,2022,171,2639,GK,38,3420,0,0.0,0,0.0,0,0.0196831002831459,0,1,2,0,3.340856110677123,3.321172909811139
FRA-Ligue 1,2223,Monaco,Axel Disasi,5,2022,171,6885,D S,38,3329,3,3.407572739757597,3,2.6474776351824403,3,1.0930168218910694,28,9,3,0,9.15804875548929,8.766599701717496
FRA-Ligue 1,2223,Monaco,Ben Seghir,5,2022,171,10771,F M S,19,1072,4,1.956197548657656,4,1.956197548657656,1,1.6264765989035368,21,14,1,0,6.153122834861279,3.0364242857322097
FRA-Ligue 1,2223,Monaco,Benoit Badiashile Mukinayi,5,2022,171,7240,D S,11,832,2,0.5582832135260105,2,0.5582832135260105,0,0.5455020070075989,5,1,3,0,1.475498728454113,1.4403280057013037
FRA-Ligue 1,2223,Monaco,Breel Embolo,5,2022,171,5356,F S,32,1855,12,10.730522338300943,12,9.970424357801676,2,4.767423424869776,42,29,3,0,15.112155560404062,2.4591194596141577
FRA-Ligue 1,2223,Monaco,Caio Henrique,5,2022,171,5177,D S,35,2900,1,0.4765087757259607,1,0.4765087757259607,9,6.326585746370256,10,52,3,0,10.920732501894236,8.01418472174555
FRA-Ligue 1,2223,Monaco,Edan Diop,5,2022,171,11407,M S,7,209,1,1.1869675777852535,1,1.1869675777852535,0,0.6963006854057312,6,3,0,0,1.893077239394188,0.4053445309400558
