Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Ezra Mayers,1107726,€1.20m,"Mar 9, 2026","Jan 16, 2007",19,1.83,England,[],Centre-Back,,West Ham U21,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,EPL
Lucas Pires,927768,€5.00m,"Dec 9, 2025","Mar 24, 2001",25,1.82,Brazil,['Brazil'],Left-Back,,Burnley,,,"Jul 16, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Jaidon Anthony,684210,€18.00m,"Mar 9, 2026","Dec 1, 1999",26,1.83,England,"['England', 'Jamaica']",Left Winger,"               0
0   Right Winger
1  Left Midfield",Burnley,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Chadi Riad,689637,€12.00m,"Dec 9, 2025","Jun 17, 2003",22,1.87,Morocco,[],Centre-Back,,Crystal Palace,,,"Jul 2, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Riccardo Calafiori,502821,€50.00m,"Dec 9, 2025","May 19, 2002",23,1.88,Italy,['Italy'],Left-Back,"             0
0  Centre-Back",Arsenal,,,"Jul 29, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Neco Williams,503680,€25.00m,"Dec 9, 2025","Apr 13, 2001",24,1.83,Wales,['Wales'],Left-Back,"            0
0  Right-Back",Nott'm Forest,,,"Jul 10, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Jason Steele,73564,€750k,"Dec 9, 2025","Aug 18, 1990",35,1.88,England,[],Goalkeeper,,Brighton,,,"Jul 1, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,25/26,EPL
Daniel James,319301,€12.00m,"Mar 9, 2026","Nov 10, 1997",28,1.71,Wales,[],Right Winger,,Leeds,,,"Aug 31, 2021","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Jørgen Strand Larsen,429983,€45.00m,"Mar 9, 2026","Feb 6, 2000",26,1.93,Norway,['Norway'],Centre-Forward,,Crystal Palace,,,"Feb 2, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,25/26,EPL
Lesley Ugochukwu,711999,€25.00m,"Dec 9, 2025","Mar 26, 2004",22,1.9,France,"['Nigeria', 'France']",Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",Burnley,,,"Aug 6, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Mateo Kovacic,51471,€12.00m,"Mar 9, 2026","May 6, 1994",31,1.77,Croatia,[],Central Midfield,,Man City,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Morato,673492,€14.00m,"Dec 9, 2025","Jun 30, 2001",24,1.92,Brazil,[],Centre-Back,,Nott'm Forest,,,"Aug 30, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",14000000.0,25/26,EPL
Timothy Castagne,262226,€10.00m,"Dec 9, 2025","Dec 5, 1995",30,1.85,Belgium,[],Right-Back,,Fulham,,,"Aug 29, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Ian Maatsen,485585,€30.00m,"Mar 9, 2026","Mar 10, 2002",24,1.78,Netherlands,[],Left-Back,,Aston Villa,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Enzo Fernández,648195,€90.00m,"Mar 9, 2026","Jan 17, 2001",25,1.78,Argentina,['Argentina'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Chelsea,,,"Jan 31, 2023","Jun 30, 2032",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",90000000.0,25/26,EPL
Matthijs de Ligt,326031,€40.00m,"Dec 9, 2025","Aug 12, 1999",26,1.89,Netherlands,['Netherlands'],Centre-Back,,Man Utd,,,"Aug 13, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Marc Guiu,938158,€12.00m,"Dec 9, 2025","Jan 4, 2006",20,1.87,Spain,['Spain'],Centre-Forward,,Chelsea,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
James McAtee,583199,€20.00m,"Mar 9, 2026","Oct 18, 2002",23,1.8,England,[],Attacking Midfield,,Nott'm Forest,,,"Aug 16, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Curtis Jones,433188,€35.00m,"Mar 9, 2026","Jan 30, 2001",25,1.85,England,['England'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Liverpool,,,"Jul 1, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Jérémy Doku,486049,€65.00m,"Dec 9, 2025","May 27, 2002",23,1.73,Belgium,[],Left Winger,,Man City,,,"Aug 24, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,25/26,EPL
João Palhinha,257455,€18.00m,"Mar 9, 2026","Jul 9, 1995",30,1.9,Portugal,['Portugal'],Defensive Midfield,,Tottenham,,,"Aug 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Dan Ndoye,365108,€35.00m,"Mar 9, 2026","Oct 25, 2000",25,1.84,Switzerland,[],Right Winger,,Nott'm Forest,,,"Jul 31, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Keiber Lamadrid,1004203,€1.20m,"Dec 5, 2025","Nov 18, 2003",22,1.77,Venezuela,"['Colombia', 'Venezuela']",Left Winger,"                    0
0       Left Midfield
1  Attacking Midfield",West Ham,,,"Jan 22, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,EPL
Michael Keane,118534,€4.00m,"Dec 9, 2025","Jan 11, 1993",33,1.88,England,"['England', 'Ireland']",Centre-Back,,Everton,,,"Jul 3, 2017","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Max Weiß,829299,€4.00m,"Dec 9, 2025","Jun 15, 2004",21,1.9,Germany,['Germany'],Goalkeeper,,Burnley,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Tyler Dibling,866655,€22.00m,"Mar 9, 2026","Feb 17, 2006",20,1.78,England,['England'],Right Winger,"                    0
0  Attacking Midfield
1      Centre-Forward",Everton,,,"Aug 25, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Hannibal,607224,€16.00m,"Mar 9, 2026","Jan 21, 2003",23,1.83,Tunisia,[],Attacking Midfield,,Burnley,,,"Aug 28, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Rodrigo Gomes,667121,€15.00m,"Dec 9, 2025","Jul 7, 2003",22,1.75,Portugal,['Portugal'],Left Midfield,"                0
0  Right Midfield
1      Right-Back",Wolves,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Mikel Merino,338424,€30.00m,"Dec 9, 2025","Jun 22, 1996",29,1.89,Spain,['Spain'],Central Midfield,"                    0
0      Centre-Forward
1  Attacking Midfield",Arsenal,,,"Aug 27, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Joe Gomez,256178,€15.00m,"Dec 9, 2025","May 23, 1997",28,1.88,England,[],Centre-Back,,Liverpool,,,"Jul 1, 2015","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Freddie Woodman,226049,€3.00m,"Dec 9, 2025","Mar 4, 1997",29,1.88,England,[],Goalkeeper,,Liverpool,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Alex Iwobi,242631,€25.00m,"Dec 9, 2025","May 3, 1996",29,1.83,Nigeria,[],Left Winger,,Fulham,,,"Sep 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Tyrick Mitchell,730893,€25.00m,"Dec 9, 2025","Sep 1, 1999",26,1.81,England,"['England', 'Jamaica']",Left-Back,"               0
0  Left Midfield",Crystal Palace,,,"Jul 1, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Luca Netz,524285,€6.00m,"Dec 19, 2025","May 15, 2003",22,1.84,Germany,[],Left-Back,,Nott'm Forest,,,"Feb 2, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,EPL
Carlos Baleba,973085,€55.00m,"Mar 9, 2026","Jan 3, 2004",22,1.79,Cameroon,[],Defensive Midfield,,Brighton,,,"Aug 29, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",55000000.0,25/26,EPL
Harry Wilson,279455,€25.00m,"Mar 9, 2026","Mar 22, 1997",29,1.73,Wales,"['England', 'Wales']",Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",Fulham,,,"Jul 24, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Jordan Pickford,130164,€15.00m,"Dec 9, 2025","Mar 7, 1994",32,1.85,England,['England'],Goalkeeper,,Everton,,,"Jul 1, 2017","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Abdukodir Khusanov,763079,€35.00m,"Dec 9, 2025","Feb 29, 2004",22,1.86,Uzbekistan,[],Centre-Back,,Man City,,,"Jan 20, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Yasin Ayari,667287,€30.00m,"Dec 9, 2025","Oct 6, 2003",22,1.72,Sweden,"['Tunisia', 'Sweden']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Brighton,,,"Jan 30, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Yankuba Minteh,1012534,€40.00m,"Dec 9, 2025","Jul 22, 2004",21,1.8,The Gambia,['The Gambia'],Right Winger,"                0
0     Left Winger
1  Right Midfield",Brighton,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Dango Ouattara,823231,€35.00m,"Dec 9, 2025","Feb 11, 2002",24,1.77,Burkina Faso,[],Right Winger,,Brentford,,,"Aug 16, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Noni Madueke,503987,€50.00m,"Dec 9, 2025","Mar 10, 2002",24,1.82,England,[],Right Winger,,Arsenal,,,"Jul 18, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Ross Barkley,131978,€5.00m,"Dec 9, 2025","Dec 5, 1993",32,1.89,England,['England'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Aston Villa,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Borna Sosa,293194,€4.00m,"Dec 9, 2025","Jan 21, 1998",28,1.87,Croatia,"['Croatia', 'Germany']",Left-Back,"               0
0  Left Midfield",Crystal Palace,,,"Jul 11, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Reinildo Mandava,240692,€5.00m,"Dec 9, 2025","Jan 21, 1994",32,1.8,Mozambique,[],Left-Back,,Sunderland,,,"Jul 8, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Harrison Jones,937840,€150k,"Dec 9, 2025","Dec 25, 2004",21,1.85,England,['England'],Attacking Midfield,"                  0
0  Central Midfield",Sunderland,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,25/26,EPL
Bukayo Saka,433177,€120.00m,"Mar 9, 2026","Sep 5, 2001",24,1.78,England,"['England', 'Nigeria']",Right Winger,"                0
0     Left Winger
1  Right Midfield",Arsenal,,,"Jul 1, 2019","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",120000000.0,25/26,EPL
Justin Devenny,747009,€12.00m,"Mar 9, 2026","Oct 11, 2003",22,1.84,Northern Ireland,[],Attacking Midfield,,Crystal Palace,,,"Jul 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Eliezer Mayenda,967346,€18.00m,"Dec 9, 2025","May 8, 2005",20,1.8,Spain,[],Centre-Forward,,Sunderland,,,"Jul 28, 2023","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Gabriel Jesus,363205,€20.00m,"Dec 9, 2025","Apr 3, 1997",29,1.75,Brazil,[],Centre-Forward,,Arsenal,,,"Jul 4, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Robin Roefs,646991,€25.00m,"Mar 9, 2026","Jan 17, 2003",23,1.93,Netherlands,[],Goalkeeper,,Sunderland,,,"Aug 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Bertrand Traoré,131996,€5.00m,"Dec 9, 2025","Sep 6, 1995",30,1.81,Burkina Faso,['Burkina Faso'],Right Winger,"                0
0  Centre-Forward
1     Left Winger",Sunderland,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Ladislav Krejčí,345911,€22.00m,"Dec 9, 2025","Apr 20, 1999",26,1.91,Czech Republic,[],Centre-Back,,Wolves,,,"Aug 28, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Lukasz Fabianski,29692,€250k,"Dec 9, 2025","Apr 18, 1985",40,1.9,Poland,[],Goalkeeper,,West Ham,,,"Sep 10, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,25/26,EPL
Samuel Chukwueze,401922,€15.00m,"Mar 9, 2026","May 22, 1999",26,1.72,Nigeria,['Nigeria'],Right Winger,"             0
0  Left Winger",Fulham,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Lucas Bergvall,866246,€40.00m,"Dec 9, 2025","Feb 2, 2006",20,1.87,Sweden,['Sweden'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Tottenham,,,"Jul 1, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Martin Dúbravka,74960,€750k,"Dec 9, 2025","Jan 15, 1989",37,1.91,Slovakia,[],Goalkeeper,,Burnley,,,"Aug 7, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,25/26,EPL
Zach Abbott,933017,€3.00m,"Mar 9, 2026","May 13, 2006",19,1.8,England,[],Centre-Back,,Nott'm Forest,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Tyrick Mitchell,730893,€25.00m,"Dec 9, 2025","Sep 1, 1999",26,1.81,England,[],Left-Back,,Crystal Palace,,,"Jul 1, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Reiss Nelson,340325,€12.00m,"Mar 9, 2026","Dec 10, 1999",26,1.75,England,[],Left Winger,,Brentford,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Radu Drăgușin,568559,€20.00m,"Mar 9, 2026","Feb 3, 2002",24,1.91,Romania,['Romania'],Centre-Back,"            0
0  Right-Back",Tottenham,,,"Jan 11, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Rodri,357565,€65.00m,"Mar 9, 2026","Jun 22, 1996",29,1.91,Spain,[],Defensive Midfield,,Man City,,,"Jul 4, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,25/26,EPL
Lewis Hall,670858,€35.00m,"Mar 9, 2026","Sep 8, 2004",21,1.79,England,[],Left-Back,,Newcastle,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Nicolò Savona,708072,€18.00m,"Mar 9, 2026","Mar 19, 2003",23,1.92,Italy,['Italy'],Right-Back,"                0
0     Centre-Back
1  Right Midfield",Nott'm Forest,,,"Aug 30, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Alex Cairns,194386,€75k,"Dec 9, 2025","Jan 4, 1993",33,1.83,England,['England'],Goalkeeper,,Leeds,,,"Jul 8, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,25/26,EPL
John Stones,186590,€15.00m,"Mar 9, 2026","May 28, 1994",31,1.88,England,['England'],Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",Man City,,,"Aug 9, 2016","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Marc Guéhi,392757,€65.00m,"Mar 9, 2026","Jul 13, 2000",25,1.82,England,[],Centre-Back,,Man City,,,"Jan 19, 2026","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,25/26,EPL
Myles Lewis-Skelly,890721,€35.00m,"Mar 9, 2026","Sep 26, 2006",19,1.78,England,[],Left-Back,,Arsenal,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Tyrone Mings,253677,€4.00m,"Dec 9, 2025","Mar 13, 1993",33,1.96,England,['England'],Centre-Back,"           0
0  Left-Back",Aston Villa,,,"Jul 8, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Pau Torres,399776,€22.00m,"Mar 9, 2026","Jan 16, 1997",29,1.92,Spain,['Spain'],Centre-Back,,Aston Villa,,,"Jul 12, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Milan Aleksic,942738,€700k,"Dec 8, 2025","Aug 30, 2005",20,1.79,Serbia,"['Serbia and Montenegro', 'Serbia']",Attacking Midfield,"                    0
0    Central Midfield
1  Defensive Midfield",Sunderland,,,"Aug 30, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,25/26,EPL
Ethan Ampadu,392771,€25.00m,"Mar 9, 2026","Sep 14, 2000",25,1.82,Wales,"['England', 'Wales']",Defensive Midfield,"             0
0  Centre-Back",Leeds,,,"Jul 19, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Gabriel,435338,€75.00m,"Dec 9, 2025","Dec 19, 1997",28,1.9,Brazil,['Brazil'],Centre-Back,,Arsenal,,,"Sep 1, 2020","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000000.0,25/26,EPL
Kyle Walker-Peters,341051,€13.00m,"Dec 9, 2025","Apr 13, 1997",28,1.73,England,"['England', 'Jamaica']",Right-Back,"                0
0       Left-Back
1  Right Midfield",West Ham,,,"Jul 20, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",13000000.0,25/26,EPL
Enso González,1060740,€3.00m,"Mar 9, 2026","Jan 20, 2005",21,1.69,Paraguay,['Paraguay'],Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",Wolves,,,"Aug 31, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Illan Meslier,542586,€10.00m,"Mar 9, 2026","Mar 2, 2000",26,1.97,France,[],Goalkeeper,,Leeds,,,"Jul 27, 2020","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Anthony Gordon,503733,€60.00m,"Dec 9, 2025","Feb 24, 2001",25,1.83,England,['England'],Left Winger,"                0
0    Right Winger
1  Centre-Forward",Newcastle,,,"Jan 29, 2023","Jul 1, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,25/26,EPL
Leon Bailey,387626,€16.00m,"Mar 9, 2026","Aug 9, 1997",28,1.78,Jamaica,[],Right Winger,,Aston Villa,,,"Aug 4, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Rayan Aït-Nouri,578391,€40.00m,"Dec 9, 2025","Jun 6, 2001",24,1.8,Algeria,"['Algeria', 'France']",Left-Back,"               0
0  Left Midfield",Man City,,,"Jun 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Stefan Bajcetic,864799,€5.00m,"Mar 9, 2026","Oct 22, 2004",21,1.85,Spain,"['Spain', 'Serbia']",Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",Liverpool,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Gabriel Gudmundsson,362108,€20.00m,"Mar 9, 2026","Apr 29, 1999",26,1.8,Sweden,[],Left-Back,,Leeds,,,"Jul 8, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Boubacar Kamara,394327,€40.00m,"Dec 9, 2025","Nov 23, 1999",26,1.84,France,[],Defensive Midfield,,Aston Villa,,,"Jul 1, 2022","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Kevin,900195,€30.00m,"Dec 9, 2025","Jan 4, 2003",23,1.76,Brazil,[],Left Winger,,Fulham,,,"Sep 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Dan Ndoye,365108,€35.00m,"Mar 9, 2026","Oct 25, 2000",25,1.84,Switzerland,"['Switzerland', 'Senegal']",Right Winger,"                0
0  Right Midfield
1     Left Winger",Nott'm Forest,,,"Jul 31, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Ladislav Krejčí,345911,€22.00m,"Dec 9, 2025","Apr 20, 1999",26,1.91,Czech Republic,['Czech Republic'],Centre-Back,"                    0
0  Defensive Midfield",Wolves,,,"Aug 28, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Matt Doherty,171679,€1.50m,"Dec 9, 2025","Jan 16, 1992",34,1.85,Ireland,[],Right-Back,,Wolves,,,"Jul 20, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,EPL
Ibrahima Konaté,357119,€50.00m,"Dec 9, 2025","May 25, 1999",26,1.94,France,[],Centre-Back,,Liverpool,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Bryan Mbeumo,413039,€80.00m,"Mar 9, 2026","Aug 7, 1999",26,1.71,Cameroon,"['Cameroon', 'France']",Right Winger,"                0
0  Second Striker
1  Centre-Forward",Man Utd,,,"Jul 21, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",80000000.0,25/26,EPL
Amad Diallo,536835,€50.00m,"Dec 9, 2025","Jul 11, 2002",23,1.73,Cote d'Ivoire,[],Right Winger,,Man Utd,,,"Jan 2, 2021","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
